date;station;CO;NO2;O3;PM10;PM2.5;SO2;hour;weekday;monthday;week;month;quarter;year
2017-03-01 12:00:00;aotizhongxin_aq;0.4;20.0;103.0;18.0;9.0;5.0;12;2;1;9;3;1;2017
2017-03-01 12:00:00;badaling_aq;0.2;18.0;85.0;25.0;7.0;2.0;12;2;1;9;3;1;2017
2017-03-01 13:00:00;aotizhongxin_aq;0.3;20.0;100.0;28.0;6.0;6.0;13;2;1;9;3;1;2017
2017-03-01 13:00:00;badaling_aq;0.4;41.0;50.0;35.0;12.0;5.0;13;2;1;9;3;1;2017
2017-03-01 14:00:00;aotizhongxin_aq;0.3;20.0;98.0;18.0;16.0;6.0;14;2;1;9;3;1;2017
2017-03-01 14:00:00;badaling_aq;0.4;37.0;59.0;23.0;12.0;3.0;14;2;1;9;3;1;2017
2017-03-01 15:00:00;aotizhongxin_aq;0.3;26.0;92.0;12.0;12.0;6.0;15;2;1;9;3;1;2017
2017-03-01 15:00:00;badaling_aq;0.5;40.0;54.0;52.0;14.0;4.0;15;2;1;9;3;1;2017
2017-03-01 16:00:00;aotizhongxin_aq;0.3;39.0;75.0;21.0;10.0;4.0;16;2;1;9;3;1;2017
2017-03-01 16:00:00;badaling_aq;0.6;38.0;57.0;39.0;16.0;8.0;16;2;1;9;3;1;2017
2017-03-01 17:00:00;aotizhongxin_aq;0.3;49.0;57.0;30.0;11.0;4.0;17;2;1;9;3;1;2017
2017-03-01 17:00:00;badaling_aq;0.6;38.0;56.0;33.0;15.0;7.0;17;2;1;9;3;1;2017
2017-03-01 18:00:00;aotizhongxin_aq;0.5;72.0;34.0;20.0;12.0;6.0;18;2;1;9;3;1;2017
2017-03-01 18:00:00;badaling_aq;0.6;45.0;45.0;33.0;13.0;8.0;18;2;1;9;3;1;2017
2017-03-01 19:00:00;aotizhongxin_aq;0.7;82.0;27.0;29.0;14.0;7.0;19;2;1;9;3;1;2017
2017-03-01 19:00:00;badaling_aq;0.6;41.0;52.0;31.0;16.0;8.0;19;2;1;9;3;1;2017
2017-03-01 20:00:00;aotizhongxin_aq;0.7;68.0;41.0;37.0;18.0;10.0;20;2;1;9;3;1;2017
2017-03-01 20:00:00;badaling_aq;0.6;38.0;48.0;39.0;16.0;8.0;20;2;1;9;3;1;2017
2017-03-01 21:00:00;aotizhongxin_aq;0.7;41.0;62.0;35.0;25.0;8.0;21;2;1;9;3;1;2017
2017-03-01 21:00:00;badaling_aq;0.6;36.0;48.0;39.0;18.0;9.0;21;2;1;9;3;1;2017
2017-03-01 22:00:00;aotizhongxin_aq;0.6;41.0;66.0;41.0;24.0;10.0;22;2;1;9;3;1;2017
2017-03-01 22:00:00;badaling_aq;0.6;33.0;53.0;39.0;15.0;9.0;22;2;1;9;3;1;2017
2017-03-01 23:00:00;aotizhongxin_aq;0.8;63.0;44.0;55.0;29.0;15.0;23;2;1;9;3;1;2017
2017-03-01 23:00:00;badaling_aq;0.6;34.0;52.0;39.0;19.0;9.0;23;2;1;9;3;1;2017
2017-03-02 00:00:00;aotizhongxin_aq;0.9;73.0;36.0;77.0;38.0;19.0;0;3;2;9;3;1;2017
2017-03-02 00:00:00;badaling_aq;0.7;31.0;57.0;30.0;17.0;9.0;0;3;2;9;3;1;2017
2017-03-02 01:00:00;aotizhongxin_aq;1.2;71.0;43.0;74.0;44.0;20.0;1;3;2;9;3;1;2017
2017-03-02 01:00:00;badaling_aq;0.6;25.0;68.0;40.0;16.0;9.0;1;3;2;9;3;1;2017
2017-03-02 02:00:00;aotizhongxin_aq;1.3;75.0;49.0;90.0;48.0;19.0;2;3;2;9;3;1;2017
2017-03-02 02:00:00;badaling_aq;0.5;21.0;75.0;53.0;19.0;9.0;2;3;2;9;3;1;2017
2017-03-02 03:00:00;aotizhongxin_aq;1.2;72.0;60.0;65.0;53.0;17.0;3;3;2;9;3;1;2017
2017-03-02 03:00:00;badaling_aq;0.5;21.0;77.0;74.0;19.0;10.0;3;3;2;9;3;1;2017
2017-03-02 04:00:00;aotizhongxin_aq;0.1;65.0;74.0;57.0;48.0;14.0;4;3;2;9;3;1;2017
2017-03-02 04:00:00;badaling_aq;0.5;21.0;83.0;49.0;24.0;10.0;4;3;2;9;3;1;2017
2017-03-02 05:00:00;aotizhongxin_aq;0.8;51.0;89.0;56.0;43.0;12.0;5;3;2;9;3;1;2017
2017-03-02 05:00:00;badaling_aq;0.6;26.0;80.0;53.0;30.0;11.0;5;3;2;9;3;1;2017
2017-03-02 06:00:00;aotizhongxin_aq;0.7;38.0;106.0;68.0;40.0;10.0;6;3;2;9;3;1;2017
2017-03-02 06:00:00;badaling_aq;0.5;24.0;86.0;62.0;26.0;8.0;6;3;2;9;3;1;2017
2017-03-02 07:00:00;aotizhongxin_aq;0.6;35.0;109.0;68.0;40.0;12.0;7;3;2;9;3;1;2017
2017-03-02 07:00:00;badaling_aq;0.4;23.0;90.0;58.0;23.0;8.0;7;3;2;9;3;1;2017
2017-03-02 08:00:00;aotizhongxin_aq;0.6;33.0;111.0;74.0;36.0;12.0;8;3;2;9;3;1;2017
2017-03-02 08:00:00;badaling_aq;0.4;25.0;87.0;64.0;26.0;8.0;8;3;2;9;3;1;2017
2017-03-02 09:00:00;aotizhongxin_aq;0.6;39.0;105.0;75.0;37.0;12.0;9;3;2;9;3;1;2017
2017-03-02 09:00:00;badaling_aq;0.5;31.0;78.0;76.0;27.0;8.0;9;3;2;9;3;1;2017
2017-03-02 10:00:00;aotizhongxin_aq;0.7;43.0;99.0;83.0;36.0;12.0;10;3;2;9;3;1;2017
2017-03-02 10:00:00;badaling_aq;0.7;59.0;38.0;88.0;35.0;13.0;10;3;2;9;3;1;2017
2017-03-02 11:00:00;aotizhongxin_aq;0.7;61.0;77.0;93.0;37.0;12.0;11;3;2;9;3;1;2017
2017-03-02 11:00:00;badaling_aq;0.7;64.0;28.0;81.0;34.0;12.0;11;3;2;9;3;1;2017
2017-03-02 12:00:00;aotizhongxin_aq;0.9;78.0;57.0;119.0;42.0;19.0;12;3;2;9;3;1;2017
2017-03-02 12:00:00;badaling_aq;0.6;63.0;28.0;72.0;33.0;8.0;12;3;2;9;3;1;2017
2017-03-02 13:00:00;aotizhongxin_aq;1.1;91.0;45.0;123.0;56.0;29.0;13;3;2;9;3;1;2017
2017-03-02 13:00:00;badaling_aq;0.6;79.0;6.0;90.0;37.0;9.0;13;3;2;9;3;1;2017
2017-03-02 14:00:00;aotizhongxin_aq;1.3;82.0;48.0;118.0;64.0;31.0;14;3;2;9;3;1;2017
2017-03-02 14:00:00;badaling_aq;0.8;81.0;2.0;109.0;43.0;17.0;14;3;2;9;3;1;2017
2017-03-02 15:00:00;aotizhongxin_aq;1.4;91.0;36.0;119.0;71.0;30.0;15;3;2;9;3;1;2017
2017-03-02 15:00:00;badaling_aq;0.6;74.0;2.0;82.0;38.0;15.0;15;3;2;9;3;1;2017
2017-03-02 16:00:00;aotizhongxin_aq;1.5;95.0;29.0;119.0;76.0;31.0;16;3;2;9;3;1;2017
2017-03-02 16:00:00;badaling_aq;0.6;73.0;2.0;87.0;34.0;16.0;16;3;2;9;3;1;2017
2017-03-02 17:00:00;aotizhongxin_aq;1.5;101.0;22.0;118.0;73.0;25.0;17;3;2;9;3;1;2017
2017-03-02 17:00:00;badaling_aq;0.7;71.0;2.0;149.0;41.0;16.0;17;3;2;9;3;1;2017
2017-03-02 18:00:00;aotizhongxin_aq;2.3;121.0;26.0;153.0;85.0;40.0;18;3;2;9;3;1;2017
2017-03-02 18:00:00;badaling_aq;0.7;65.0;2.0;97.0;37.0;14.0;18;3;2;9;3;1;2017
2017-03-02 19:00:00;aotizhongxin_aq;2.9;115.0;30.0;154.0;100.0;42.0;19;3;2;9;3;1;2017
2017-03-02 19:00:00;badaling_aq;0.8;67.0;2.0;87.0;41.0;18.0;19;3;2;9;3;1;2017
2017-03-02 20:00:00;aotizhongxin_aq;2.7;108.0;28.0;130.0;97.0;31.0;20;3;2;9;3;1;2017
2017-03-02 20:00:00;badaling_aq;0.1;67.0;2.0;88.0;41.0;18.0;20;3;2;9;3;1;2017
2017-03-02 21:00:00;aotizhongxin_aq;2.3;96.0;25.0;123.0;86.0;27.0;21;3;2;9;3;1;2017
2017-03-02 21:00:00;badaling_aq;1.1;66.0;2.0;109.0;47.0;15.0;21;3;2;9;3;1;2017
2017-03-02 22:00:00;aotizhongxin_aq;2.3;100.0;26.0;131.0;87.0;21.0;22;3;2;9;3;1;2017
2017-03-02 22:00:00;badaling_aq;1.1;66.0;2.0;87.0;45.0;18.0;22;3;2;9;3;1;2017
2017-03-02 23:00:00;aotizhongxin_aq;0.2;96.0;24.0;119.0;86.0;24.0;23;3;2;9;3;1;2017
2017-03-02 23:00:00;badaling_aq;1.2;65.0;2.0;89.0;43.0;18.0;23;3;2;9;3;1;2017
2017-03-03 00:00:00;aotizhongxin_aq;1.7;83.0;26.0;106.0;70.0;22.0;0;4;3;9;3;1;2017
2017-03-03 00:00:00;badaling_aq;1.4;65.0;3.0;104.0;56.0;22.0;0;4;3;9;3;1;2017
2017-03-03 01:00:00;aotizhongxin_aq;1.5;72.0;35.0;115.0;62.0;36.0;1;4;3;9;3;1;2017
2017-03-03 01:00:00;badaling_aq;1.3;57.0;22.0;96.0;57.0;25.0;1;4;3;9;3;1;2017
2017-03-03 02:00:00;aotizhongxin_aq;1.8;83.0;41.0;152.0;80.0;33.0;2;4;3;9;3;1;2017
2017-03-03 02:00:00;badaling_aq;1.2;50.0;38.0;103.0;56.0;24.0;2;4;3;9;3;1;2017
2017-03-03 03:00:00;aotizhongxin_aq;1.9;91.0;54.0;163.0;101.0;38.0;3;4;3;9;3;1;2017
2017-03-03 03:00:00;badaling_aq;1.4;51.0;48.0;120.0;70.0;25.0;3;4;3;9;3;1;2017
2017-03-03 04:00:00;aotizhongxin_aq;1.9;94.0;70.0;159.0;119.0;44.0;4;4;3;9;3;1;2017
2017-03-03 04:00:00;badaling_aq;1.3;46.0;65.0;87.0;71.0;21.0;4;4;3;9;3;1;2017
2017-03-03 05:00:00;aotizhongxin_aq;1.3;66.0;95.0;121.0;99.0;36.0;5;4;3;9;3;1;2017
2017-03-03 05:00:00;badaling_aq;0.7;32.0;87.0;47.0;35.0;11.0;5;4;3;9;3;1;2017
2017-03-03 06:00:00;aotizhongxin_aq;1.2;57.0;105.0;119.0;85.0;30.0;6;4;3;9;3;1;2017
2017-03-03 06:00:00;badaling_aq;0.5;28.0;90.0;43.0;27.0;8.0;6;4;3;9;3;1;2017
2017-03-03 07:00:00;aotizhongxin_aq;1.2;58.0;106.0;128.0;97.0;32.0;7;4;3;9;3;1;2017
2017-03-03 07:00:00;badaling_aq;0.4;24.0;93.0;39.0;23.0;6.0;7;4;3;9;3;1;2017
2017-03-03 08:00:00;aotizhongxin_aq;1.3;70.0;96.0;142.0;98.0;31.0;8;4;3;9;3;1;2017
2017-03-03 08:00:00;badaling_aq;0.4;23.0;94.0;33.0;19.0;5.0;8;4;3;9;3;1;2017
2017-03-03 09:00:00;aotizhongxin_aq;1.9;90.0;78.0;185.0;109.0;36.0;9;4;3;9;3;1;2017
2017-03-03 09:00:00;badaling_aq;0.7;49.0;73.0;148.0;54.0;9.0;9;4;3;9;3;1;2017
2017-03-03 10:00:00;aotizhongxin_aq;1.9;90.0;72.0;169.0;109.0;32.0;10;4;3;9;3;1;2017
2017-03-03 10:00:00;badaling_aq;1.1;72.0;52.0;175.0;91.0;14.0;10;4;3;9;3;1;2017
2017-03-03 11:00:00;aotizhongxin_aq;1.8;80.0;74.0;149.0;95.0;24.0;11;4;3;9;3;1;2017
2017-03-03 11:00:00;badaling_aq;1.3;86.0;30.0;175.0;105.0;15.0;11;4;3;9;3;1;2017
2017-03-03 12:00:00;aotizhongxin_aq;1.1;65.0;76.0;102.0;83.0;19.0;12;4;3;9;3;1;2017
2017-03-03 12:00:00;badaling_aq;1.8;97.0;14.0;208.0;114.0;13.0;12;4;3;9;3;1;2017
2017-03-03 13:00:00;aotizhongxin_aq;1.2;65.0;74.0;94.0;63.0;19.0;13;4;3;9;3;1;2017
2017-03-03 13:00:00;badaling_aq;1.8;92.0;12.0;182.0;112.0;10.0;13;4;3;9;3;1;2017
2017-03-03 14:00:00;aotizhongxin_aq;1.2;57.0;81.0;71.0;65.0;18.0;14;4;3;9;3;1;2017
2017-03-03 14:00:00;badaling_aq;1.7;85.0;15.0;168.0;100.0;9.0;14;4;3;9;3;1;2017
2017-03-03 15:00:00;aotizhongxin_aq;0.9;56.0;77.0;77.0;54.0;16.0;15;4;3;9;3;1;2017
2017-03-03 15:00:00;badaling_aq;1.7;89.0;5.0;159.0;99.0;9.0;15;4;3;9;3;1;2017
2017-03-03 16:00:00;aotizhongxin_aq;0.1;64.0;63.0;57.0;51.0;14.0;16;4;3;9;3;1;2017
2017-03-03 16:00:00;badaling_aq;1.5;85.0;5.0;137.0;88.0;9.0;16;4;3;9;3;1;2017
2017-03-03 17:00:00;aotizhongxin_aq;1.1;53.0;66.0;57.0;47.0;13.0;17;4;3;9;3;1;2017
2017-03-03 17:00:00;badaling_aq;1.3;79.0;18.0;99.0;68.0;10.0;17;4;3;9;3;1;2017
2017-03-03 18:00:00;aotizhongxin_aq;1.1;57.0;57.0;57.0;42.0;13.0;18;4;3;9;3;1;2017
2017-03-03 18:00:00;badaling_aq;1.2;72.0;26.0;90.0;57.0;9.0;18;4;3;9;3;1;2017
2017-03-03 19:00:00;aotizhongxin_aq;1.3;60.0;51.0;57.0;39.0;16.0;19;4;3;9;3;1;2017
2017-03-03 19:00:00;badaling_aq;0.9;73.0;20.0;86.0;58.0;8.0;19;4;3;9;3;1;2017
2017-03-03 20:00:00;aotizhongxin_aq;1.9;65.0;52.0;53.0;45.0;31.0;20;4;3;9;3;1;2017
2017-03-03 20:00:00;badaling_aq;0.9;57.0;39.0;66.0;50.0;6.0;20;4;3;9;3;1;2017
2017-03-03 21:00:00;aotizhongxin_aq;2.2;65.0;53.0;58.0;50.0;37.0;21;4;3;9;3;1;2017
2017-03-03 21:00:00;badaling_aq;0.8;54.0;34.0;73.0;48.0;6.0;21;4;3;9;3;1;2017
2017-03-03 22:00:00;aotizhongxin_aq;2.3;70.0;49.0;47.0;45.0;34.0;22;4;3;9;3;1;2017
2017-03-03 22:00:00;badaling_aq;0.8;61.0;27.0;69.0;53.0;8.0;22;4;3;9;3;1;2017
2017-03-03 23:00:00;aotizhongxin_aq;2.1;99.0;24.0;47.0;61.0;21.0;23;4;3;9;3;1;2017
2017-03-03 23:00:00;badaling_aq;0.1;76.0;5.0;107.0;49.0;10.0;23;4;3;9;3;1;2017
2017-03-04 00:00:00;aotizhongxin_aq;2.1;109.0;28.0;81.0;59.0;26.0;0;5;4;9;3;1;2017
2017-03-04 00:00:00;badaling_aq;0.1;75.0;3.0;95.0;59.0;11.0;0;5;4;9;3;1;2017
2017-03-04 01:00:00;aotizhongxin_aq;2.4;110.0;38.0;106.0;75.0;36.0;1;5;4;9;3;1;2017
2017-03-04 01:00:00;badaling_aq;0.8;58.0;35.0;83.0;59.0;12.0;1;5;4;9;3;1;2017
2017-03-04 02:00:00;aotizhongxin_aq;2.4;95.0;57.0;88.0;81.0;41.0;2;5;4;9;3;1;2017
2017-03-04 02:00:00;badaling_aq;0.9;45.0;58.0;77.0;71.0;11.0;2;5;4;9;3;1;2017
2017-03-04 03:00:00;aotizhongxin_aq;2.1;83.0;74.0;90.0;75.0;39.0;3;5;4;9;3;1;2017
2017-03-04 03:00:00;badaling_aq;0.9;46.0;67.0;114.0;86.0;11.0;3;5;4;9;3;1;2017
2017-03-04 04:00:00;aotizhongxin_aq;0.2;77.0;92.0;83.0;81.0;37.0;4;5;4;9;3;1;2017
2017-03-04 04:00:00;badaling_aq;0.9;43.0;82.0;114.0;91.0;11.0;4;5;4;9;3;1;2017
2017-03-04 05:00:00;aotizhongxin_aq;1.9;72.0;109.0;85.0;84.0;35.0;5;5;4;9;3;1;2017
2017-03-04 05:00:00;badaling_aq;0.8;38.0;99.0;114.0;88.0;10.0;5;5;4;9;3;1;2017
2017-03-04 06:00:00;aotizhongxin_aq;0.2;81.0;111.0;105.0;95.0;37.0;6;5;4;9;3;1;2017
2017-03-04 06:00:00;badaling_aq;0.7;37.0;100.0;106.0;80.0;10.0;6;5;4;9;3;1;2017
2017-03-04 07:00:00;aotizhongxin_aq;0.2;86.0;115.0;112.0;101.0;39.0;7;5;4;9;3;1;2017
2017-03-04 07:00:00;badaling_aq;0.7;38.0;100.0;107.0;87.0;11.0;7;5;4;9;3;1;2017
2017-03-04 08:00:00;aotizhongxin_aq;1.9;84.0;121.0;115.0;109.0;38.0;8;5;4;9;3;1;2017
2017-03-04 08:00:00;badaling_aq;0.6;41.0;92.0;109.0;77.0;10.0;8;5;4;9;3;1;2017
2017-03-04 09:00:00;aotizhongxin_aq;1.9;85.0;125.0;129.0;118.0;38.0;9;5;4;9;3;1;2017
2017-03-04 09:00:00;badaling_aq;0.9;57.0;95.0;144.0;93.0;12.0;9;5;4;9;3;1;2017
2017-03-04 10:00:00;aotizhongxin_aq;0.2;90.0;121.0;132.0;118.0;38.0;10;5;4;9;3;1;2017
2017-03-04 10:00:00;badaling_aq;0.1;72.0;80.0;131.0;111.0;15.0;10;5;4;9;3;1;2017
2017-03-04 11:00:00;aotizhongxin_aq;2.1;98.0;103.0;139.0;128.0;35.0;11;5;4;9;3;1;2017
2017-03-04 11:00:00;badaling_aq;0.6;53.0;74.0;131.0;60.0;9.0;11;5;4;9;3;1;2017
2017-03-04 12:00:00;aotizhongxin_aq;2.4;140.0;59.0;148.0;130.0;30.0;12;5;4;9;3;1;2017
2017-03-04 12:00:00;badaling_aq;0.2;22.0;82.0;34.0;8.0;4.0;12;5;4;9;3;1;2017
2017-03-04 13:00:00;aotizhongxin_aq;2.6;167.0;38.0;158.0;149.0;31.0;13;5;4;9;3;1;2017
2017-03-04 13:00:00;badaling_aq;0.1;13.0;81.0;28.0;7.0;2.0;13;5;4;9;3;1;2017
2017-03-04 14:00:00;aotizhongxin_aq;2.9;180.0;34.0;193.0;140.0;44.0;14;5;4;9;3;1;2017
2017-03-04 14:00:00;badaling_aq;0.1;14.0;71.0;45.0;8.0;2.0;14;5;4;9;3;1;2017
2017-03-04 15:00:00;aotizhongxin_aq;3.3;169.0;38.0;189.0;175.0;52.0;15;5;4;9;3;1;2017
2017-03-04 15:00:00;badaling_aq;0.1;32.0;43.0;42.0;10.0;3.0;15;5;4;9;3;1;2017
2017-03-04 16:00:00;aotizhongxin_aq;2.3;140.0;34.0;189.0;137.0;33.0;16;5;4;9;3;1;2017
2017-03-04 16:00:00;badaling_aq;0.1;39.0;43.0;43.0;9.0;3.0;16;5;4;9;3;1;2017
2017-03-04 17:00:00;aotizhongxin_aq;1.3;87.0;44.0;189.0;74.0;18.0;17;5;4;9;3;1;2017
2017-03-04 17:00:00;badaling_aq;0.1;71.0;6.0;48.0;11.0;4.0;17;5;4;9;3;1;2017
2017-03-04 18:00:00;aotizhongxin_aq;0.5;36.0;74.0;189.0;20.0;6.0;18;5;4;9;3;1;2017
2017-03-04 18:00:00;badaling_aq;0.1;52.0;38.0;36.0;9.0;3.0;18;5;4;9;3;1;2017
2017-03-04 19:00:00;aotizhongxin_aq;0.3;36.0;75.0;12.0;8.0;5.0;19;5;4;9;3;1;2017
2017-03-04 19:00:00;badaling_aq;0.1;58.0;28.0;21.0;9.0;3.0;19;5;4;9;3;1;2017
2017-03-04 20:00:00;aotizhongxin_aq;0.2;33.0;83.0;9.0;8.0;6.0;20;5;4;9;3;1;2017
2017-03-04 20:00:00;badaling_aq;0.3;63.0;5.0;57.0;15.0;7.0;20;5;4;9;3;1;2017
2017-03-04 21:00:00;aotizhongxin_aq;0.2;28.0;87.0;9.0;5.0;6.0;21;5;4;9;3;1;2017
2017-03-04 21:00:00;badaling_aq;0.5;51.0;18.0;60.0;16.0;8.0;21;5;4;9;3;1;2017
2017-03-04 22:00:00;aotizhongxin_aq;0.2;30.0;87.0;8.0;7.0;6.0;22;5;4;9;3;1;2017
2017-03-04 22:00:00;badaling_aq;0.6;55.0;11.0;49.0;20.0;10.0;22;5;4;9;3;1;2017
2017-03-04 23:00:00;aotizhongxin_aq;0.2;31.0;85.0;13.0;11.0;6.0;23;5;4;9;3;1;2017
2017-03-04 23:00:00;badaling_aq;0.6;51.0;16.0;64.0;23.0;10.0;23;5;4;9;3;1;2017
2017-03-05 00:00:00;aotizhongxin_aq;0.2;30.0;85.0;29.0;10.0;7.0;0;6;5;9;3;1;2017
2017-03-05 00:00:00;badaling_aq;0.4;45.0;34.0;30.0;18.0;7.0;0;6;5;9;3;1;2017
2017-03-05 01:00:00;aotizhongxin_aq;0.3;27.0;86.0;38.0;12.0;5.0;1;6;5;9;3;1;2017
2017-03-05 01:00:00;badaling_aq;0.3;31.0;53.0;56.0;18.0;8.0;1;6;5;9;3;1;2017
2017-03-05 02:00:00;aotizhongxin_aq;0.3;26.0;88.0;30.0;12.0;5.0;2;6;5;9;3;1;2017
2017-03-05 02:00:00;badaling_aq;0.3;24.0;66.0;24.0;19.0;7.0;2;6;5;9;3;1;2017
2017-03-05 03:00:00;aotizhongxin_aq;0.3;15.0;101.0;30.0;17.0;5.0;3;6;5;9;3;1;2017
2017-03-05 03:00:00;badaling_aq;0.3;20.0;75.0;67.0;18.0;7.0;3;6;5;9;3;1;2017
2017-03-05 04:00:00;aotizhongxin_aq;0.3;13.0;104.0;30.0;15.0;6.0;4;6;5;9;3;1;2017
2017-03-05 04:00:00;badaling_aq;0.1;14.0;84.0;51.0;15.0;4.0;4;6;5;9;3;1;2017
2017-03-05 05:00:00;aotizhongxin_aq;0.2;8.0;113.0;35.0;10.0;4.0;5;6;5;9;3;1;2017
2017-03-05 05:00:00;badaling_aq;0.1;8.0;91.0;25.0;10.0;2.0;5;6;5;9;3;1;2017
2017-03-05 06:00:00;aotizhongxin_aq;0.2;9.0;114.0;36.0;15.0;3.0;6;6;5;9;3;1;2017
2017-03-05 06:00:00;badaling_aq;0.1;8.0;91.0;24.0;11.0;2.0;6;6;5;9;3;1;2017
2017-03-05 07:00:00;aotizhongxin_aq;0.2;10.0;112.0;34.0;11.0;4.0;7;6;5;9;3;1;2017
2017-03-05 07:00:00;badaling_aq;0.1;6.0;95.0;49.0;10.0;2.0;7;6;5;9;3;1;2017
2017-03-05 08:00:00;aotizhongxin_aq;0.2;8.0;113.0;60.0;12.0;3.0;8;6;5;9;3;1;2017
2017-03-05 08:00:00;badaling_aq;0.1;5.0;97.0;48.0;7.0;2.0;8;6;5;9;3;1;2017
2017-03-05 09:00:00;aotizhongxin_aq;0.2;8.0;113.0;51.0;10.0;2.0;9;6;5;9;3;1;2017
2017-03-05 09:00:00;badaling_aq;0.1;5.0;96.0;45.0;5.0;2.0;9;6;5;9;3;1;2017
2017-03-05 10:00:00;aotizhongxin_aq;0.2;12.0;110.0;40.0;4.0;2.0;10;6;5;9;3;1;2017
2017-03-05 10:00:00;badaling_aq;0.1;6.0;93.0;34.0;6.0;2.0;10;6;5;9;3;1;2017
2017-03-05 11:00:00;aotizhongxin_aq;0.3;16.0;102.0;27.0;11.0;3.0;11;6;5;9;3;1;2017
2017-03-05 11:00:00;badaling_aq;0.1;5.0;92.0;22.0;5.0;2.0;11;6;5;9;3;1;2017
2017-03-05 12:00:00;aotizhongxin_aq;0.3;17.0;101.0;12.0;9.0;3.0;12;6;5;9;3;1;2017
2017-03-05 12:00:00;badaling_aq;0.1;7.0;86.0;29.0;11.0;2.0;12;6;5;9;3;1;2017
2017-03-05 13:00:00;aotizhongxin_aq;0.2;20.0;95.0;20.0;11.0;3.0;13;6;5;9;3;1;2017
2017-03-05 13:00:00;badaling_aq;0.1;10.0;82.0;24.0;8.0;2.0;13;6;5;9;3;1;2017
2017-03-05 14:00:00;aotizhongxin_aq;0.2;26.0;87.0;20.0;12.0;4.0;14;6;5;9;3;1;2017
2017-03-05 14:00:00;badaling_aq;0.1;22.0;60.0;31.0;10.0;3.0;14;6;5;9;3;1;2017
2017-03-05 15:00:00;aotizhongxin_aq;0.2;24.0;86.0;24.0;6.0;3.0;15;6;5;9;3;1;2017
2017-03-05 15:00:00;badaling_aq;0.2;41.0;37.0;42.0;16.0;6.0;15;6;5;9;3;1;2017
2017-03-05 16:00:00;aotizhongxin_aq;0.3;39.0;68.0;21.0;5.0;2.0;16;6;5;9;3;1;2017
2017-03-05 16:00:00;badaling_aq;0.3;50.0;26.0;51.0;18.0;9.0;16;6;5;9;3;1;2017
2017-03-05 17:00:00;aotizhongxin_aq;0.3;53.0;46.0;16.0;11.0;2.0;17;6;5;9;3;1;2017
2017-03-05 17:00:00;badaling_aq;0.4;50.0;30.0;43.0;17.0;8.0;17;6;5;9;3;1;2017
2017-03-05 18:00:00;aotizhongxin_aq;0.4;74.0;27.0;16.0;15.0;4.0;18;6;5;9;3;1;2017
2017-03-05 18:00:00;badaling_aq;0.4;43.0;39.0;32.0;13.0;8.0;18;6;5;9;3;1;2017
2017-03-05 19:00:00;aotizhongxin_aq;0.4;64.0;39.0;7.0;5.0;4.0;19;6;5;9;3;1;2017
2017-03-05 19:00:00;badaling_aq;0.6;53.0;28.0;44.0;15.0;8.0;19;6;5;9;3;1;2017
2017-03-05 20:00:00;aotizhongxin_aq;0.5;59.0;35.0;19.0;10.0;4.0;20;6;5;9;3;1;2017
2017-03-05 20:00:00;badaling_aq;0.7;48.0;26.0;44.0;16.0;9.0;20;6;5;9;3;1;2017
2017-03-05 21:00:00;aotizhongxin_aq;0.7;78.0;24.0;28.0;17.0;7.0;21;6;5;9;3;1;2017
2017-03-05 21:00:00;badaling_aq;0.7;45.0;31.0;35.0;15.0;9.0;21;6;5;9;3;1;2017
2017-03-05 22:00:00;aotizhongxin_aq;0.6;60.0;42.0;35.0;21.0;8.0;22;6;5;9;3;1;2017
2017-03-05 22:00:00;badaling_aq;0.7;41.0;39.0;36.0;15.0;8.0;22;6;5;9;3;1;2017
2017-03-05 23:00:00;aotizhongxin_aq;0.7;56.0;44.0;52.0;22.0;10.0;23;6;5;9;3;1;2017
2017-03-05 23:00:00;badaling_aq;0.8;41.0;29.0;44.0;16.0;8.0;23;6;5;9;3;1;2017
2017-03-06 00:00:00;aotizhongxin_aq;1.7;85.0;28.0;97.0;39.0;17.0;0;0;6;10;3;1;2017
2017-03-06 00:00:00;badaling_aq;0.9;53.0;10.0;42.0;25.0;9.0;0;0;6;10;3;1;2017
2017-03-06 01:00:00;aotizhongxin_aq;1.6;84.0;27.0;84.0;35.0;18.0;1;0;6;10;3;1;2017
2017-03-06 01:00:00;badaling_aq;0.6;29.0;59.0;37.0;21.0;6.0;1;0;6;10;3;1;2017
2017-03-06 02:00:00;aotizhongxin_aq;1.2;69.0;41.0;68.0;27.0;14.0;2;0;6;10;3;1;2017
2017-03-06 02:00:00;badaling_aq;0.5;19.0;72.0;48.0;15.0;4.0;2;0;6;10;3;1;2017
2017-03-06 03:00:00;aotizhongxin_aq;0.9;57.0;57.0;46.0;29.0;12.0;3;0;6;10;3;1;2017
2017-03-06 03:00:00;badaling_aq;0.3;13.0;80.0;60.0;9.0;3.0;3;0;6;10;3;1;2017
2017-03-06 04:00:00;aotizhongxin_aq;0.6;36.0;79.0;39.0;25.0;9.0;4;0;6;10;3;1;2017
2017-03-06 04:00:00;badaling_aq;0.2;9.0;85.0;27.0;7.0;3.0;4;0;6;10;3;1;2017
2017-03-06 05:00:00;aotizhongxin_aq;0.5;25.0;90.0;44.0;8.0;8.0;5;0;6;10;3;1;2017
2017-03-06 05:00:00;badaling_aq;0.2;7.0;91.0;45.0;9.0;2.0;5;0;6;10;3;1;2017
